match_id,datetime,tournament,team1,team2,winner,score1_match,score2_match,t1_series_score,t2_series_score,games_played,bestOf,tier,total_maps,margin,is_bo1,swept,bo5_sweep
10082835,2025-06-11T17:00:00Z,CCT Season 3 European Series #3,Iberian Soul,Heroic Academy,Iberian Soul,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082836,2025-06-11T20:00:00Z,CCT Season 3 European Series #3,Nexus Gaming,RUBY,RUBY,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082837,2025-06-12T11:00:00Z,CCT Season 3 European Series #3,Fisher College,AMKAL Esports,AMKAL Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082838,2025-06-12T14:00:00Z,CCT Season 3 European Series #3,Marius,The Glecs,The Glecs,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082839,2025-06-12T17:00:00Z,CCT Season 3 European Series #3,Nexus Gaming,FAVBET Team,FAVBET Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
3067308,2025-06-12T18:00:00Z,BLAST.tv Austin Major 2025,Team Vitality,Legacy,Legacy,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067307,2025-06-12T18:00:00Z,BLAST.tv Austin Major 2025,MOUZ,Virtus.pro,Virtus.pro,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067306,2025-06-12T18:55:00Z,BLAST.tv Austin Major 2025,Team Spirit,paiN Gaming,Team Spirit,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067305,2025-06-12T19:10:00Z,BLAST.tv Austin Major 2025,G2 Esports,Team 3DMAX,Team 3DMAX,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067303,2025-06-12T19:45:00Z,BLAST.tv Austin Major 2025,Aurora Gaming,FaZe Clan,Aurora Gaming,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067304,2025-06-12T20:00:00Z,BLAST.tv Austin Major 2025,The Mongolz,FURIA Esports,FURIA Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10082840,2025-06-12T20:00:00Z,CCT Season 3 European Series #3,Partizan Esports,Heroic Academy,Partizan Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
3067302,2025-06-12T20:45:00Z,BLAST.tv Austin Major 2025,Natus Vincere,Nemiga Gaming,Natus Vincere,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3067301,2025-06-12T21:05:00Z,BLAST.tv Austin Major 2025,Team Liquid,Lynn Vision Gaming,Lynn Vision Gaming,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079155,2025-06-12T22:30:00Z,BLAST.tv Austin Major 2025,Aurora Gaming,FURIA Esports,FURIA Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079157,2025-06-12T22:30:00Z,BLAST.tv Austin Major 2025,Virtus.pro,Legacy,Virtus.pro,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079156,2025-06-12T23:35:00Z,BLAST.tv Austin Major 2025,Team 3DMAX,Natus Vincere,Natus Vincere,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079158,2025-06-12T23:40:00Z,BLAST.tv Austin Major 2025,Team Spirit,Lynn Vision Gaming,Team Spirit,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10082236,2025-06-13T00:35:00Z,BLAST.tv Austin Major 2025,MOUZ,FaZe Clan,FaZe Clan,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079153,2025-06-13T01:00:00Z,BLAST.tv Austin Major 2025,Team Vitality,Nemiga Gaming,Team Vitality,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079152,2025-06-13T01:40:00Z,BLAST.tv Austin Major 2025,The Mongolz,Team Liquid,The Mongolz,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3079151,2025-06-13T01:50:00Z,BLAST.tv Austin Major 2025,G2 Esports,paiN Gaming,G2 Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10082841,2025-06-13T11:00:00Z,CCT Season 3 European Series #3,Dynamo Eclot,Zero Tenacity,Dynamo Eclot,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082842,2025-06-13T14:00:00Z,CCT Season 3 European Series #3,CYBERSHOKE Esports,Astrum,CYBERSHOKE Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082843,2025-06-13T17:20:00Z,CCT Season 3 European Series #3,GUN5,RUBY,GUN5,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
3080412,2025-06-13T18:00:00Z,BLAST.tv Austin Major 2025,Legacy,FaZe Clan,FaZe Clan,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3080413,2025-06-13T18:00:00Z,BLAST.tv Austin Major 2025,Team 3DMAX,Team Vitality,Team Vitality,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3080411,2025-06-13T18:45:00Z,BLAST.tv Austin Major 2025,Aurora Gaming,G2 Esports,G2 Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3080410,2025-06-13T19:00:00Z,BLAST.tv Austin Major 2025,The Mongolz,Lynn Vision Gaming,The Mongolz,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
3080409,2025-06-13T19:35:00Z,BLAST.tv Austin Major 2025,Team Spirit,Natus Vincere,Team Spirit,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3080408,2025-06-13T19:55:00Z,BLAST.tv Austin Major 2025,FURIA Esports,Virtus.pro,FURIA Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10082844,2025-06-13T20:00:00Z,CCT Season 3 European Series #3,Iberian Soul,Monte,Iberian Soul,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
3080407,2025-06-13T21:40:00Z,BLAST.tv Austin Major 2025,MOUZ,Team Liquid,MOUZ,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3080406,2025-06-13T21:40:00Z,BLAST.tv Austin Major 2025,paiN Gaming,Nemiga Gaming,paiN Gaming,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10082859,2025-06-14T11:00:00Z,CCT Season 3 European Series #3,Nexus Gaming,Heroic Academy,Nexus Gaming,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082849,2025-06-14T11:00:00Z,Национальная студенческая лига киберспорта Сбера 2025 CS2,УУНиТ,РТУ МИРЭА,УУНиТ,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
10082850,2025-06-14T13:00:00Z,Национальная студенческая лига киберспорта Сбера 2025 CS2,РЭУ им. Плеханова,ДВГУПС,РЭУ им. Плеханова,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
10082860,2025-06-14T14:00:00Z,CCT Season 3 European Series #3,Fisher College,Marius,Marius,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082852,2025-06-14T15:00:00Z,Национальная студенческая лига киберспорта Сбера 2025 CS2,РТУ МИРЭА,ДВГУПС,ДВГУПС,0,1,0,1,1,3,tier3,1,1,TRUE,FALSE,FALSE
10082855,2025-06-14T17:00:00Z,CCT Season 3 European Series #3,RUBY,AMKAL Esports,AMKAL Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
3085897,2025-06-14T18:00:00Z,BLAST.tv Austin Major 2025,Legacy,Lynn Vision Gaming,Legacy,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3085896,2025-06-14T18:00:00Z,BLAST.tv Austin Major 2025,Team 3DMAX,paiN Gaming,paiN Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10082856,2025-06-14T20:20:00Z,CCT Season 3 European Series #3,Astrum,Monte,Monte,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
3085894,2025-06-14T20:25:00Z,BLAST.tv Austin Major 2025,Aurora Gaming,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3085895,2025-06-14T20:30:00Z,BLAST.tv Austin Major 2025,The Mongolz,FaZe Clan,FaZe Clan,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3085892,2025-06-14T22:25:00Z,BLAST.tv Austin Major 2025,Natus Vincere,G2 Esports,Natus Vincere,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3085893,2025-06-14T23:45:00Z,BLAST.tv Austin Major 2025,Virtus.pro,Team Vitality,Team Vitality,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10082857,2025-06-15T11:00:00Z,CCT Season 3 European Series #3,Zero Tenacity,The Glecs,Zero Tenacity,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082858,2025-06-15T14:00:00Z,CCT Season 3 European Series #3,Partizan Esports,FAVBET Team,Partizan Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082851,2025-06-15T16:50:00Z,Национальная студенческая лига киберспорта Сбера 2025 CS2,УУНиТ,РЭУ им. Плеханова,УУНиТ,2,0,2,0,2,3,tier3,2,2,FALSE,TRUE,FALSE
10082853,2025-06-15T17:55:00Z,CCT Season 3 European Series #3,GUN5,Dynamo Eclot,GUN5,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
3093618,2025-06-15T18:00:00Z,BLAST.tv Austin Major 2025,Legacy,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3093617,2025-06-15T21:15:00Z,BLAST.tv Austin Major 2025,The Mongolz,G2 Esports,The Mongolz,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3085568,2025-06-15T22:15:00Z,CCT Season 3 European Series #3,Iberian Soul,CYBERSHOKE Esports,Iberian Soul,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
3093616,2025-06-16T00:45:00Z,BLAST.tv Austin Major 2025,Virtus.pro,paiN Gaming,paiN Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10082911,2025-06-16T14:00:00Z,CCT Season 3 European Series #3,RUBY,Marius,Marius,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082912,2025-06-16T17:45:00Z,CCT Season 3 European Series #3,Astrum,FAVBET Team,FAVBET Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082913,2025-06-16T20:00:00Z,CCT Season 3 European Series #3,Nexus Gaming,The Glecs,Nexus Gaming,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
10082914,2025-06-17T14:00:00Z,CCT Season 3 European Series #3,Dynamo Eclot,Monte,Monte,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082915,2025-06-17T17:00:00Z,CCT Season 3 European Series #3,Partizan Esports,AMKAL Esports,AMKAL Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082917,2025-06-17T20:45:00Z,CCT Season 3 European Series #3,Zero Tenacity,CYBERSHOKE Esports,CYBERSHOKE Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082988,2025-06-18T14:00:00Z,CCT Season 3 European Series #3,Partizan Esports,Zero Tenacity,Zero Tenacity,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082989,2025-06-18T17:00:00Z,CCT Season 3 European Series #3,Nexus Gaming,Marius,Marius,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082990,2025-06-18T20:00:00Z,CCT Season 3 European Series #3,Dynamo Eclot,FAVBET Team,Dynamo Eclot,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082993,2025-06-19T11:00:00Z,CCT Season 3 European Series #3,TEAM NEXT LEVEL,Monte,TEAM NEXT LEVEL,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082996,2025-06-19T14:00:00Z,CCT Season 3 European Series #3,9INE,Iberian Soul,Iberian Soul,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082994,2025-06-19T17:00:00Z,CCT Season 3 European Series #3,Ninjas in Pyjamas,CYBERSHOKE Esports,Ninjas in Pyjamas,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082995,2025-06-19T20:00:00Z,CCT Season 3 European Series #3,Natus Vincere Junior,Marius,Natus Vincere Junior,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
3099264,2025-06-19T22:00:00Z,BLAST.tv Austin Major 2025,Team Spirit,MOUZ,MOUZ,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3099261,2025-06-20T03:20:00Z,BLAST.tv Austin Major 2025,FURIA Esports,paiN Gaming,paiN Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10082997,2025-06-20T11:00:00Z,CCT Season 3 European Series #3,Betclic,Dynamo Eclot,Dynamo Eclot,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10082992,2025-06-20T14:40:00Z,CCT Season 3 European Series #3,Passion UA,GUN5,GUN5,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082998,2025-06-20T17:00:00Z,CCT Season 3 European Series #3,500,AMKAL Esports,500,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10082991,2025-06-20T20:00:00Z,CCT Season 3 European Series #3,BIG,Zero Tenacity,BIG,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
3099263,2025-06-20T21:10:00Z,BLAST.tv Austin Major 2025,Team Vitality,Natus Vincere,Team Vitality,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3099262,2025-06-21T00:15:00Z,BLAST.tv Austin Major 2025,FaZe Clan,The Mongolz,The Mongolz,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083035,2025-06-21T11:00:00Z,CCT Season 3 European Series #3,Dynamo Eclot,500,500,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10083008,2025-06-21T14:00:00Z,CCT Season 3 European Series #3,Natus Vincere Junior,Iberian Soul,Natus Vincere Junior,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10083007,2025-06-21T17:00:00Z,CCT Season 3 European Series #3,TEAM NEXT LEVEL,Ninjas in Pyjamas,Ninjas in Pyjamas,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10083036,2025-06-21T20:00:00Z,CCT Season 3 European Series #3,BIG,GUN5,BIG,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
3122295,2025-06-21T21:00:00Z,BLAST.tv Austin Major 2025,MOUZ,Team Vitality,Team Vitality,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3122996,2025-06-22T00:50:00Z,BLAST.tv Austin Major 2025,The Mongolz,paiN Gaming,The Mongolz,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083037,2025-06-22T13:00:00Z,CCT Season 3 European Series #3,BIG,Ninjas in Pyjamas,Ninjas in Pyjamas,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10083038,2025-06-22T16:00:00Z,CCT Season 3 European Series #3,Natus Vincere Junior,500,Natus Vincere Junior,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10083039,2025-06-22T19:00:00Z,CCT Season 3 European Series #3,Ninjas in Pyjamas,Natus Vincere Junior,Natus Vincere Junior,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10083083,2025-06-22T20:30:00Z,BLAST.tv Austin Major 2025,Team USA,Stream Team,Stream Team,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
3127838,2025-06-22T22:30:00Z,BLAST.tv Austin Major 2025,Team Vitality,The Mongolz,Team Vitality,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083256,2025-07-05T16:00:00Z,Чемпионат России Сбера 2025 по CS2,vezet,Hesta,Hesta,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
10083257,2025-07-05T18:25:00Z,Чемпионат России Сбера 2025 по CS2,Team QUAZAR,YYHuT,YYHuT,1,2,1,2,3,3,tier3,3,1,FALSE,FALSE,FALSE
10083259,2025-07-06T19:30:00Z,Чемпионат России Сбера 2025 по CS2,vezet,Team QUAZAR,Team QUAZAR,0,2,0,2,2,3,tier3,2,2,FALSE,TRUE,FALSE
10083258,2025-07-06T22:00:00Z,Чемпионат России Сбера 2025 по CS2,Hesta,YYHuT,Hesta,2,1,2,1,3,3,tier3,3,1,FALSE,FALSE,FALSE
10083480,2025-07-14T12:00:00Z,ESL Pro League Season 22. European Qualifier,1win Team,Sashi Esport,Sashi Esport,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
10083484,2025-07-14T12:00:00Z,ESL Pro League Season 22. European Qualifier,Sangal Esports,M1X,M1X,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083486,2025-07-14T15:00:00Z,ESL Pro League Season 22. European Qualifier,Hesta,Alliance,Alliance,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083491,2025-07-14T15:30:00Z,ESL Pro League Season 22. European Qualifier,9Pandas,ESC Gaming,ESC Gaming,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
10083481,2025-07-14T18:00:00Z,ESL Pro League Season 22. European Qualifier,Sashi Esport,Team Liquid,Sashi Esport,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083485,2025-07-14T18:00:00Z,ESL Pro League Season 22. European Qualifier,M1X,Nemiga Gaming,Nemiga Gaming,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083482,2025-07-14T18:00:00Z,ESL Pro League Season 22. European Qualifier,Iberian Soul,OG,OG,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083483,2025-07-14T18:00:00Z,ESL Pro League Season 22. European Qualifier,TEAM NEXT LEVEL,9INE,TEAM NEXT LEVEL,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083490,2025-07-14T21:00:00Z,ESL Pro League Season 22. European Qualifier,ESC Gaming,Fnatic,Fnatic,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083488,2025-07-14T21:20:00Z,ESL Pro League Season 22. European Qualifier,PARIVISION,ENCE,PARIVISION,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083487,2025-07-14T21:30:00Z,ESL Pro League Season 22. European Qualifier,Alliance,Natus Vincere Junior,Natus Vincere Junior,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083489,2025-07-14T21:40:00Z,ESL Pro League Season 22. European Qualifier,Passion UA,JiJieHao,Passion UA,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3189496,2025-07-15T12:00:00Z,FISSURE PLAYGROUND 1 — CS,Team 3DMAX,Lynn Vision Gaming,Lynn Vision Gaming,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3189462,2025-07-15T12:00:00Z,FISSURE PLAYGROUND 1 — CS,GamerLegion,Wildcard Gaming,GamerLegion,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3189495,2025-07-15T15:00:00Z,FISSURE PLAYGROUND 1 — CS,paiN Gaming,Rare Atom,paiN Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3189461,2025-07-15T16:15:00Z,FISSURE PLAYGROUND 1 — CS,SAW,FURIA Esports,SAW,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083495,2025-07-15T16:30:00Z,ESL Pro League Season 22. European Qualifier,Natus Vincere Junior,PARIVISION,PARIVISION,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083494,2025-07-15T16:30:00Z,ESL Pro League Season 22. European Qualifier,Nemiga Gaming,OG,Nemiga Gaming,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083492,2025-07-15T16:30:00Z,ESL Pro League Season 22. European Qualifier,Fnatic,Sashi Esport,Sashi Esport,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083493,2025-07-15T16:30:00Z,ESL Pro League Season 22. European Qualifier,Passion UA,TEAM NEXT LEVEL,TEAM NEXT LEVEL,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3189492,2025-07-15T17:25:00Z,FISSURE PLAYGROUND 1 — CS,Complexity,BetBoom Team,Complexity,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3189494,2025-07-15T19:00:00Z,FISSURE PLAYGROUND 1 — CS,Virtus.pro,TYLOO,TYLOO,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083505,2025-07-15T20:30:00Z,ESL Pro League Season 22. European Qualifier,OG,Natus Vincere Junior,Natus Vincere Junior,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083504,2025-07-15T20:30:00Z,ESL Pro League Season 22. European Qualifier,Fnatic,Passion UA,Passion UA,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083503,2025-07-15T20:45:00Z,ESL Pro League Season 22. European Qualifier,Nemiga Gaming,PARIVISION,Nemiga Gaming,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10083502,2025-07-15T20:55:00Z,ESL Pro League Season 22. European Qualifier,Sashi Esport,TEAM NEXT LEVEL,TEAM NEXT LEVEL,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3189491,2025-07-15T21:35:00Z,FISSURE PLAYGROUND 1 — CS,Heroic,BIG,BIG,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3189493,2025-07-15T22:30:00Z,FISSURE PLAYGROUND 1 — CS,Astralis,MIBR,Astralis,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3259053,2025-07-16T12:00:00Z,FISSURE PLAYGROUND 1 — CS,Team 3DMAX,Rare Atom,Team 3DMAX,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3259439,2025-07-16T12:00:00Z,FISSURE PLAYGROUND 1 — CS,Wildcard Gaming,FURIA Esports,FURIA Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3259438,2025-07-16T14:20:00Z,FISSURE PLAYGROUND 1 — CS,GamerLegion,SAW,GamerLegion,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3259052,2025-07-16T15:00:00Z,FISSURE PLAYGROUND 1 — CS,Lynn Vision Gaming,paiN Gaming,Lynn Vision Gaming,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083506,2025-07-16T16:30:00Z,ESL Pro League Season 22. European Qualifier,PARIVISION,Passion UA,PARIVISION,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083507,2025-07-16T16:30:00Z,ESL Pro League Season 22. European Qualifier,Sashi Esport,Natus Vincere Junior,Sashi Esport,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3260974,2025-07-16T17:05:00Z,FISSURE PLAYGROUND 1 — CS,Virtus.pro,MIBR,MIBR,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3260972,2025-07-16T19:05:00Z,FISSURE PLAYGROUND 1 — CS,BetBoom Team,Heroic,BetBoom Team,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3260973,2025-07-16T20:00:00Z,FISSURE PLAYGROUND 1 — CS,TYLOO,Astralis,TYLOO,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083509,2025-07-16T20:30:00Z,ESL Pro League Season 22. European Qualifier,TEAM NEXT LEVEL,Nemiga Gaming,TEAM NEXT LEVEL,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083508,2025-07-16T21:00:00Z,ESL Pro League Season 22. European Qualifier,PARIVISION,Sashi Esport,PARIVISION,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3260971,2025-07-16T23:00:00Z,FISSURE PLAYGROUND 1 — CS,Complexity,BIG,Complexity,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3266479,2025-07-17T12:00:00Z,FISSURE PLAYGROUND 1 — CS,Team 3DMAX,paiN Gaming,Team 3DMAX,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3265952,2025-07-17T15:00:00Z,FISSURE PLAYGROUND 1 — CS,FURIA Esports,SAW,SAW,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
10083510,2025-07-17T16:30:00Z,ESL Pro League Season 22. European Qualifier,Nemiga Gaming,PARIVISION,PARIVISION,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3271267,2025-07-17T18:45:00Z,ESL Pro League Season 22. European Qualifier,TEAM NEXT LEVEL,PARIVISION,TEAM NEXT LEVEL,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3267467,2025-07-17T20:25:00Z,FISSURE PLAYGROUND 1 — CS,MIBR,Astralis,Astralis,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3268170,2025-07-17T23:25:00Z,FISSURE PLAYGROUND 1 — CS,BetBoom Team,BIG,BetBoom Team,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3272914,2025-07-18T11:00:00Z,FISSURE PLAYGROUND 1 — CS,TYLOO,Team 3DMAX,TYLOO,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3272913,2025-07-18T13:50:00Z,FISSURE PLAYGROUND 1 — CS,SAW,Complexity,SAW,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
3272912,2025-07-18T18:15:00Z,FISSURE PLAYGROUND 1 — CS,Astralis,Lynn Vision Gaming,Astralis,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3272911,2025-07-18T21:30:00Z,FISSURE PLAYGROUND 1 — CS,GamerLegion,BetBoom Team,BetBoom Team,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3276080,2025-07-19T15:00:00Z,FISSURE PLAYGROUND 1 — CS,TYLOO,SAW,TYLOO,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3277720,2025-07-19T18:40:00Z,FISSURE PLAYGROUND 1 — CS,BetBoom Team,Astralis,Astralis,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3283885,2025-07-20T16:00:00Z,FISSURE PLAYGROUND 1 — CS,Astralis,TYLOO,TYLOO,1,3,1,3,4,5,tier1,4,2,FALSE,FALSE,FALSE
3230305,2025-07-23T11:30:00Z,IEM Cologne 2025,GamerLegion,Complexity,GamerLegion,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
3230304,2025-07-23T11:30:00Z,IEM Cologne 2025,TYLOO,Virtus.pro,Virtus.pro,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
3230302,2025-07-23T14:00:00Z,IEM Cologne 2025,FlyQuest,FURIA Esports,FURIA Esports,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
3230303,2025-07-23T14:00:00Z,IEM Cologne 2025,Astralis,B8 Esports,Astralis,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
